0.350115,24.688493
0.523406,22.669221
-1.438499,3.137412
4.310003,8.387470
-2.620370,-10.386757
-0.033990,26.742231
-3.445636,-14.378419
-2.628869,-10.178212
-2.324123,-8.663082
2.906740,5.151942
-1.924429,-5.668349
4.415013,8.498892
-1.509647,1.053176
-4.181228,-14.756295
-0.480558,22.498452
-1.407287,2.449227
-4.123943,-16.095314
-3.043803,-13.133741
4.823021,10.424630
2.356345,5.776181
-2.790783,-12.197943
2.237500,6.096796
-4.803154,-18.651375
2.634861,4.813843
3.298228,6.787179
2.548153,4.273332
-3.080383,-12.616843
3.231295,5.789134
-1.428977,2.573746
2.772745,5.111466
2.948439,6.031322
-0.331006,23.118903
4.219482,9.090505
-4.181767,-16.833602
3.268361,6.675201
-1.627493,-1.982232
-3.465974,-13.744641
4.941892,10.587183
-4.427402,-17.454441
1.794620,6.234198
-1.893948,-4.573831
2.332848,5.824453
-2.788153,-12.435687
-0.735973,17.702964
-3.806867,-15.649480
3.164564,6.851308
1.488612,9.915994
4.001590,8.145295
1.848595,7.728708
-0.810606,14.678454
1.535651,11.066001
-0.973972,12.594731
-3.164105,-12.524749
4.984256,11.831640
-2.734403,-10.167200
-4.890186,-17.649837
1.552702,10.139205
2.969006,6.037195
-0.944684,12.415655
-2.462624,-10.553143
0.017350,27.128676
-3.307126,-12.552539
-2.886842,-12.239971
-2.416505,-9.684243
2.977752,4.693452
4.070674,8.585872
-0.070074,25.650533
-3.415484,-13.590894
1.965295,6.082490
4.104223,8.761759
3.443077,5.383529
4.729016,10.344767
0.357091,24.566266
-4.716122,-17.915659
2.338136,5.700556
3.123511,6.382468
3.779327,7.064379
0.585392,24.820122
4.682631,10.891331
1.436330,10.587505
2.229026,4.758821
4.901790,10.038572
0.887402,19.619062
4.561264,11.175121
-1.305564,5.076261
-1.362656,3.010838
3.691387,8.226107
-3.874927,-14.912985
1.685729,7.994121
-0.751785,16.121190
3.825772,7.950576
3.115150,6.557913
4.202924,7.661052
1.631036,8.917092
-1.215705,6.230968
0.302613,26.005963
-1.852535,-3.751904
-2.737243,-12.090973
-4.283344,-15.264322
-0.315167,24.336073
1.700106,9.655456
3.079724,6.853390
0.061306,26.592427
0.904876,19.120095
-0.954093,12.296382
-0.815597,15.909325
-4.416532,-17.410648
0.878531,18.994054
3.006786,5.755151
-0.599395,19.097091
2.454912,5.345703
-4.598887,-16.228350
-4.304021,-16.437816
0.847493,21.010517
1.560813,8.688612
1.015643,17.988453
1.338136,11.607628
-3.408387,-13.016139
